tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
,AI,04-01-2025 16:31,0.667822612,0.083643549,0.104342906,0.738517257,13428,695,49
T5912,AI,08-01-2025 20:00,0.965217497,0.120737095,0.078617356,0.664691002,3770,3051,820
T11473,Sports,21-01-2025 15:58,-0.169925354,0.403801362,0.779054321,0.121117809,2459,2797,392
T16987,AI,18-01-2025 11:07,-0.776514189,0.184815027,0.718251461,0.024528319,5826,4521,724
T19227,Cloud,08-01-2025 11:26,0.563328157,0.733743569,0.30943379,0.121738574,2327,1063,490
T21182,Cloud,20-01-2025 18:41,,0.823149846,0.239941524,0.24808193,6628,4697,882
T23213,Sports,12-01-2025 16:51,0.034231155,,0.772005316,0.896517432,18991,2416,308
T15019,Sports,23-01-2025 18:52,0.323170154,0.200935327,0.582247736,0.890646507,14407,4057,550
T4440,Sports,,0.053131101,0.039588242,0.318265114,0.669313277,3125,2601,570
T3370,Cloud,04-01-2025 05:09,0.411440747,0.611202744,0.857437441,0.922065248,16457,1180,419
T39766,AI,22-01-2025 21:17,0.953540802,0.472539724,0.585712019,0.357167336,5991,145,586
T39648,AI,24-01-2025 02:25,0.609572342,0.550594535,0.533957598,0.444152357,10277,3042,730
T31614,Sports,08-01-2025 02:39,-0.185598244,0.556737934,0.977001354,0.519077614,16515,1867,608
T4206,Finance,02-01-2025 03:21,-0.434755792,0.13209115,0.55042261,0.999831631,9638,1605,843
T20903,Finance,19-01-2025 14:31,-0.67608183,0.4306807,0.316358709,0.805581928,13225,1543,890
T39572,AI,12-01-2025 16:52,0.354896618,0.007705505,0.390574662,0.196796803,776,870,894
T31121,Sports,10-01-2025 18:15,0.799192992,0.308274739,0.345764407,0.936261474,3940,2691,961
T14984,Cloud,04-01-2025 07:23,0.65668358,0.833498423,0.294165787,0.89638624,5842,2957,362
T37453,Finance,11-01-2025 00:03,-0.759114986,0.697335836,0.309933936,0.428031744,3715,3667,507
T18583,Finance,17-01-2025 17:28,0.833202298,0.031651547,0.144867787,0.745950795,,452,745
T14681,Sports,12-01-2025 07:58,-0.687040196,0.409529601,0.003646565,0.561387699,11917,1588,140
T24851,Cloud,02-01-2025 06:50,-0.496574042,0.39584943,0.742983856,0.052665378,4680,3328,296
T37820,Sports,11-01-2025 19:48,-0.838261771,0.035451189,0.662899201,0.55976576,7703,1505,158
T25753,Cloud,,0.419200477,0.872894401,0.298860984,0.280956877,16926,4124,759
T7659,Sports,14-01-2025 21:31,-0.130216896,0.777013812,0.197874192,0.698708921,13077,,890
T7306,Cloud,07-01-2025 23:13,-0.402425271,0.711360489,0.469679932,0.993401981,3309,3678,687
T39810,Sports,14-01-2025 12:19,,0.174177999,0.993659135,0.126095713,10924,2599,261
T2765,AI,18-01-2025 09:13,0.027581141,0.425241304,0.672093414,0.916237024,4222,2385,919
T12897,Sports,04-01-2025 18:15,-0.319501629,0.747676479,0.223550621,0.37868538,,600,856
T18030,Cloud,14-01-2025 11:13,,0.892337221,0.178717539,0.829568077,,1616,551
T11784,AI,13-01-2025 00:29,-0.896148444,0.802817605,0.457606631,0.950125161,14019,2979,176
T23434,AI,19-01-2025 20:45,-0.919800052,0.940144575,0.244159127,0.622662025,,336,447
T16453,Cloud,08-01-2025 14:51,-0.230122838,0.214518966,0.652119733,0.464513703,12730,4096,494
T670,Sports,14-01-2025 18:31,-0.728219493,0.028054693,0.399363607,0.395934607,8081,1182,907
,Finance,14-01-2025 21:00,0.411610548,0.903016616,0.401324466,0.588990743,7925,698,845
T2977,Finance,07-01-2025 17:45,-0.430352398,0.152325561,0.820383425,0.230366587,9440,1020,566
T23225,Finance,17-01-2025 15:21,0.90915197,0.890221085,0.119731322,0.957589156,6223,3193,640
T20948,Sports,04-01-2025 18:15,-0.246058505,0.113877031,0.405302335,0.302432466,19447,453,229
T26276,Sports,24-01-2025 01:09,-0.300531107,0.374504629,0.756471162,0.419956667,7390,2636,859
T29888,AI,15-01-2025 11:44,0.396539974,0.941644513,0.228621287,0.239772587,17418,4492,681
T16296,Finance,03-01-2025 11:51,-0.06449534,0.977877262,0.696480999,0.953006725,13596,615,266
T30015,,05-01-2025 00:50,0.987680939,0.026465189,0.865196118,0.311885488,7317,2416,200
T8849,Finance,10-01-2025 09:20,0.042818576,0.500616911,0.299590253,0.895818287,8687,139,40
T21432,AI,19-01-2025 07:55,0.846429227,0.376780475,0.038235842,,15498,1771,230
T7579,Finance,02-01-2025 11:59,0.133666459,0.653625197,0.114045508,0.099145471,13889,3609,24
T36865,Finance,07-01-2025 05:11,-0.219913871,0.200190742,0.225558029,0.703543756,19977,2013,
T12240,Sports,02-01-2025 12:00,0.355900436,0.611959403,0.364687768,0.958820289,16701,4217,37
T27371,AI,13-01-2025 14:36,-0.845216818,0.985997174,0.757891478,0.433137,17444,2905,293
T2149,,08-01-2025 00:47,0.319126894,0.97733257,0.635254762,0.523774554,522,2181,351
T12460,AI,,0.100932131,0.780350188,0.065083168,0.768267487,753,1497,792
T24324,,18-01-2025 20:06,0.962280617,0.082043803,0.12607147,,6978,88,693
T10009,Cloud,01-01-2025 02:19,-0.67650672,0.87917046,0.908253909,0.206809541,19747,4206,984
T9886,Finance,15-01-2025 07:35,-0.182125076,0.495998864,0.194463025,,7390,1661,452
T12626,,22-01-2025 16:07,-0.307405545,0.358224261,0.965781298,0.327572076,5342,4854,329
T2165,AI,03-01-2025 06:13,-0.695320445,0.169975341,0.123954805,0.211680546,654,4542,332
T3506,AI,09-01-2025 07:10,0.851201268,0.858827702,0.215209598,0.537782974,,4222,141
T32517,Finance,04-01-2025 18:27,0.915571392,0.487493553,0.852739014,0.27730162,16008,1186,257
T5889,Cloud,14-01-2025 09:50,-0.873621195,0.147689202,0.771086234,0.676871745,2577,2212,642
T33741,Finance,17-01-2025 19:56,0.751439559,0.602345743,0.789340415,0.520721996,7882,4339,143
T21382,Cloud,14-01-2025 02:52,-0.115443903,0.843797116,0.910898197,0.063133714,358,2409,414
T6706,Sports,16-01-2025 03:03,-0.318836485,0.17675978,0.434288192,0.257642055,9440,2971,180
T12161,AI,06-01-2025 09:42,0.922299408,0.301277642,0.283200059,0.41182354,6960,1998,776
T5983,Sports,23-01-2025 15:04,0.667824454,0.418258853,0.293661205,0.747602607,12158,4377,737
T1790,AI,15-01-2025 10:40,-0.34950758,0.424300503,0.679427846,0.280370169,14993,,663
T7306,Cloud,21-01-2025 15:15,0.002804571,0.402326939,0.853870794,0.224595331,15062,4603,5
,Finance,16-01-2025 19:11,0.952813186,,0.875895615,0.29056917,10058,283,361
T26252,Cloud,,-0.037434685,0.386662486,0.027653554,0.854365499,8294,483,709
T39647,Finance,22-01-2025 09:09,-0.782779161,0.214640502,0.001816712,0.545030442,5899,1668,420
T35964,Sports,05-01-2025 02:58,-0.824003997,0.371175606,0.452220148,0.29737598,15480,2802,847
T7290,AI,02-01-2025 03:34,-0.258425794,,0.192302177,0.96442734,12981,3053,909
T3494,AI,14-01-2025 16:47,-0.616150195,0.045520206,0.465848983,0.430750876,19511,1494,723
T12582,Sports,03-01-2025 18:51,-0.682645626,0.283047508,0.322861298,0.002430725,14799,3839,652
T12406,AI,15-01-2025 08:01,0.961283081,0.347102264,0.53044688,0.514631932,236,4173,182
T37329,AI,07-01-2025 01:35,0.710468436,0.641041046,0.497449781,0.576847595,17389,3135,37
T32526,,08-01-2025 02:44,-0.648183897,0.919048855,0.626464813,0.156282704,14287,,
,Cloud,22-01-2025 07:42,0.999682549,0.970587904,0.940231656,,15999,718,385
T2093,AI,01-01-2025 15:44,-0.568376236,,0.135290591,0.366965631,14941,2440,659
T27109,AI,11-01-2025 07:47,-0.770684491,0.783433606,0.746194112,0.570013725,9180,178,382
T8338,Sports,17-01-2025 22:38,-0.520103943,0.791534958,0.708623586,0.088820736,1406,3297,169
T17190,Cloud,02-01-2025 01:26,-0.798330577,0.797317161,0.174065064,0.996786425,7922,1991,463
T24288,Cloud,21-01-2025 10:19,-0.621139536,0.177544262,0.601368614,0.580528144,10060,1441,348
T25746,Cloud,07-01-2025 08:50,0.695833019,0.62940114,,0.13666337,6733,4654,674
T16265,Sports,02-01-2025 17:05,0.777140861,0.473173497,0.170243858,,13110,3566,699
T25538,AI,11-01-2025 08:37,-0.087288732,0.926392259,0.26286715,0.011368798,340,3194,126
T31904,AI,11-01-2025 14:07,0.082118149,0.896434413,0.356525864,0.011621373,16264,2211,379
T11384,Sports,05-01-2025 17:13,0.46320486,0.426907958,,0.11527287,11235,1373,485
,Cloud,03-01-2025 03:23,-0.735184068,0.863112197,0.918096965,0.811758135,12582,2899,869
,Sports,05-01-2025 22:41,-0.515584878,0.022733881,0.139428944,0.189251165,16796,1740,628
T10210,Sports,10-01-2025 05:57,0.872478289,0.727783251,0.226533083,0.312791537,18086,3427,677
T11763,Cloud,14-01-2025 18:41,0.370466859,0.712454747,0.997368614,0.692095402,13294,235,176
T37148,Finance,14-01-2025 10:29,-0.783646752,0.878115979,0.748984862,0.753381186,443,2699,432
T35306,Cloud,,0.241811349,0.785158173,0.228577356,0.933359309,19114,4267,949
T35012,Finance,19-01-2025 08:20,0.980706933,0.22620538,0.468044979,0.944228495,12719,4446,910
T2856,AI,10-01-2025 17:07,0.088482408,0.644646232,0.488988239,0.864276219,5090,354,199
T13936,AI,13-01-2025 07:31,-0.565385207,0.255627761,0.863856899,0.393090718,19551,4255,394
T11998,AI,06-01-2025 02:55,0.12133024,0.358393311,0.729563526,0.724903803,5416,4285,772
T24681,Finance,10-01-2025 23:31,-0.959525986,0.558631804,0.806484229,0.902422467,2396,3953,
T37628,Finance,22-01-2025 21:05,0.354443288,0.294152024,0.017542841,0.190374569,13689,1768,702
T7128,Sports,10-01-2025 16:00,-0.120859136,0.740410128,0.422934417,0.426506278,6656,2443,413
,Finance,03-01-2025 15:17,-0.458698283,0.288993592,0.433986007,0.255679886,8447,4039,97
T2162,Cloud,03-01-2025 22:46,-0.084283278,0.44474946,0.266045982,0.46464608,4221,593,280
T21853,AI,07-01-2025 08:54,-0.073755112,0.589156776,0.625582832,0.146381992,4924,4434,712
T7618,Finance,22-01-2025 03:28,-0.856394833,,,0.690056353,4646,2445,956
T11123,Finance,10-01-2025 18:31,0.788038604,0.911843069,0.879422803,0.854201594,4222,3898,
T14469,AI,20-01-2025 07:11,-0.743312799,0.500838218,0.882913922,0.751001448,11476,99,776
T23784,Finance,04-01-2025 20:14,0.958371473,0.10515856,0.354007384,0.449460076,6975,4365,687
T39494,Sports,22-01-2025 10:51,-0.132540474,0.769452667,0.76897812,0.934794765,10050,538,84
T34668,Finance,03-01-2025 18:40,-0.108307949,0.907671904,0.100182082,0.566147655,19826,3715,965
T39260,AI,04-01-2025 17:22,-0.664819477,0.160881271,0.15393575,0.794365239,13439,41,977
T3063,Sports,08-01-2025 21:29,-0.055863974,0.493501227,0.991604485,0.581580068,14320,4875,247
T4660,Finance,20-01-2025 22:47,-0.286712742,0.276783014,0.155180748,0.369416528,11870,4355,629
T4074,Finance,13-01-2025 00:49,0.495934914,0.415646422,0.053370888,0.532259557,11305,205,430
T3939,Sports,12-01-2025 01:22,0.632918491,0.183804701,0.151119539,0.702567357,16283,465,816
,Sports,09-01-2025 02:18,-0.295938034,0.331400178,0.268508775,0.106374095,3762,1393,596
T20210,Cloud,10-01-2025 23:40,-0.339085736,0.948131532,0.797235047,0.328582632,15873,246,406
T7178,Finance,23-01-2025 13:52,0.099255169,0.983346275,0.030570997,0.413274528,3235,3668,102
T31241,Finance,19-01-2025 09:52,-0.906924044,0.703193309,0.184176285,0.732797817,16123,4748,797
T30847,,13-01-2025 23:05,0.467671357,0.780703536,0.945290264,0.053357386,5127,3884,251
T38183,Finance,17-01-2025 16:28,-0.759246793,0.68078269,0.91492218,0.140970233,14960,3761,471
T16087,Cloud,17-01-2025 15:26,-0.486561612,0.32070304,0.846563644,0.912065169,3323,4127,340
T39671,,13-01-2025 23:06,0.622389317,,0.808358431,0.959405039,5779,1516,149
T27745,AI,07-01-2025 17:21,0.143562538,0.744550486,0.899913201,0.983876034,,1501,33
T7105,Cloud,03-01-2025 08:47,0.107194027,0.625490737,0.581972252,0.281843389,2527,4680,352
T9540,Finance,18-01-2025 08:53,0.48001018,0.92431301,0.299318757,0.67233571,10958,3527,599
T22193,Finance,11-01-2025 10:55,0.719893611,0.870090206,0.171961249,0.683344697,7376,4316,901
T3432,Sports,15-01-2025 05:16,-0.796683298,0.514340061,0.955187156,0.282369058,8813,2697,187
T22408,AI,08-01-2025 07:18,0.484142447,,0.492244264,0.763205243,13392,1665,239
T3076,Sports,19-01-2025 18:14,-0.237608167,0.334722131,0.780838196,0.646258005,12714,3207,161
T15910,Sports,20-01-2025 16:42,-0.340868608,0.578669531,0.680343156,,1708,3271,508
T35460,Sports,08-01-2025 09:38,0.342202073,0.656683164,0.495676677,0.241012891,15649,109,438
T16691,Finance,19-01-2025 17:20,0.621621162,0.408024087,0.575081942,0.748172906,8897,4730,486
T26286,AI,01-01-2025 14:25,0.518802758,0.248537194,0.71584936,0.172163756,4388,4017,92
T1185,Cloud,03-01-2025 07:21,0.523773506,0.057942599,0.688572724,0.482863892,5919,602,284
T11029,,09-01-2025 18:12,0.556082147,0.295527123,0.721923846,0.724873404,13346,3471,322
T37402,Finance,22-01-2025 19:50,0.56931422,0.306587103,0.840337965,0.53677987,18454,4602,578
T37181,Cloud,05-01-2025 01:33,0.156215646,0.229298861,0.86136377,0.077084485,15431,2763,574
T39316,Cloud,09-01-2025 13:42,0.231690751,0.54934711,0.173263908,0.322513662,3454,3616,394
T21436,Sports,06-01-2025 23:34,-0.225703147,0.207876825,0.14292217,0.966031931,15889,1748,398
T14943,Sports,10-01-2025 04:14,0.679027074,0.804340901,0.50612452,0.962240675,10128,3107,882
T13768,Finance,08-01-2025 08:02,-0.926355504,0.106483952,0.358665323,0.62394187,13562,396,967
T2104,Cloud,17-01-2025 22:57,0.422161087,0.729030133,0.903611134,0.367537041,12510,1597,858
T35531,AI,02-01-2025 04:16,0.52055869,0.562565916,,0.403111753,19895,2378,977
T25181,AI,21-01-2025 03:11,0.714948983,0.982272826,0.254775226,0.728306453,1119,4114,243
T1574,Finance,23-01-2025 12:44,0.704965691,0.710580731,0.675919586,0.509329231,13760,2619,62
T36177,Sports,18-01-2025 21:12,0.753511494,0.822549001,0.480040073,0.570879057,12909,2887,
T12360,Cloud,03-01-2025 17:37,-0.998949834,0.051559192,0.458245936,0.540866236,6102,2686,184
T16337,Cloud,,0.183667637,0.771400527,0.419376749,0.325786796,15390,270,502
T23011,Cloud,23-01-2025 13:31,-0.237248041,0.469419417,0.543733213,0.72231639,347,2190,25
T27835,AI,08-01-2025 22:16,-0.939459567,0.030505522,0.473808536,0.689765789,798,995,15
T13994,Cloud,09-01-2025 20:58,0.206505324,0.769266715,0.767562717,0.993518072,3380,3121,477
T4730,Cloud,03-01-2025 20:34,0.590726239,0.365195492,0.951588506,0.912553427,2172,2353,861
T14060,Finance,17-01-2025 07:22,0.657336478,0.846882479,0.585077737,0.805651482,12980,4901,172
T31274,Cloud,09-01-2025 11:50,-0.836054637,0.770306622,0.400741549,0.850362857,17964,3820,245
T18493,Sports,10-01-2025 13:38,0.735007043,0.567234903,0.871805619,0.231344512,13060,1090,678
T4097,Sports,23-01-2025 23:48,0.730443132,0.271415388,0.316619277,0.537283058,7530,3727,828
T3584,Finance,07-01-2025 20:49,0.17694495,0.969427314,0.883854904,0.276767478,16002,4430,51
T36793,Sports,01-01-2025 07:02,0.620080456,0.114507676,0.212888259,0.208730752,11056,,795
T31143,Cloud,15-01-2025 20:23,-0.125838086,0.507911551,0.555864064,0.706830846,11241,729,824
T28537,Cloud,22-01-2025 13:16,0.37254271,0.537502118,0.876124898,,4150,1504,735
T18692,AI,10-01-2025 13:41,-0.045055296,,0.822613566,0.440868175,,3076,984
T33994,Cloud,06-01-2025 12:19,0.737742619,0.672185512,0.895027695,0.065482402,12447,1996,836
T20457,Cloud,19-01-2025 16:46,0.331127264,0.135482364,0.083919213,0.895518347,14823,2506,885
T34590,Cloud,04-01-2025 07:11,0.703562643,0.921010364,0.547608499,0.604452902,7705,3775,857
T34430,Cloud,01-01-2025 01:34,-0.925472555,0.887240672,0.017360109,0.664930035,5549,4759,206
T20177,Finance,03-01-2025 20:42,0.402704212,0.46298778,0.13315429,0.708299941,13318,3331,825
T12730,,07-01-2025 12:16,0.946641717,0.700088124,0.859055215,0.397174411,2926,,489
T14859,,03-01-2025 11:36,-0.378330763,0.822104362,0.356602393,0.826638602,8347,2741,399
T767,AI,08-01-2025 20:47,0.628744784,0.92380468,0.107948715,0.706178593,,3280,445
T14653,Cloud,17-01-2025 08:44,0.221044122,0.399279,0.376123682,0.883739226,12034,1754,32
,Sports,06-01-2025 15:13,-0.527227638,0.258280013,0.719895866,0.95892196,7616,194,291
T29995,Cloud,12-01-2025 21:22,-0.874919999,0.422341401,0.326983333,0.327517289,9648,4289,107
T18673,Sports,13-01-2025 16:34,-0.270487353,0.150769618,0.609415406,0.408066619,,4897,967
,Finance,03-01-2025 08:00,-0.484023644,0.538664469,0.609350784,0.064499442,13276,239,
T33650,Finance,05-01-2025 21:47,0.200291158,0.20308043,0.331103834,0.213766274,2542,,820
T3111,Sports,15-01-2025 15:42,0.588721904,0.426090267,0.382233021,0.264086324,3850,2594,263
T2275,Sports,15-01-2025 19:16,0.017432754,0.223213932,,0.537621861,,4848,291
T26903,Sports,16-01-2025 14:35,-0.444936775,0.654937325,0.305498952,0.712829806,14579,4876,878
T8747,AI,16-01-2025 21:16,0.559355099,0.119969982,0.288974619,0.972174575,8360,3042,579
T21820,Sports,10-01-2025 08:01,-0.814777391,,0.95817459,0.695891475,12460,289,33
T22443,AI,22-01-2025 08:55,0.16753522,0.722105037,0.21202388,0.275403061,18906,4137,916
T37433,Cloud,09-01-2025 12:38,0.755490682,0.615228033,0.50360062,0.819015795,14625,39,780
T34088,Cloud,12-01-2025 08:18,-0.011727447,0.495967097,0.226277298,0.922592688,7462,3188,812
T37542,Sports,02-01-2025 04:44,-0.55250552,0.72171889,0.501539596,0.486238537,5319,4804,8
T2027,Finance,06-01-2025 14:12,-0.180077097,0.542316755,0.415731864,0.010624789,,684,623
T10595,Sports,07-01-2025 11:59,-0.35593581,0.937232029,0.837291375,0.127269303,1899,2701,0
T20023,Finance,01-01-2025 15:47,0.878324241,0.13060191,0.094009948,0.427868355,7864,1329,667
T35668,Sports,22-01-2025 21:39,-0.955645018,0.702742678,0.796337398,0.219231706,6664,2271,942
T36656,Finance,20-01-2025 02:12,,0.857801223,0.333159274,0.602236534,14312,,120
T8406,Sports,20-01-2025 09:21,0.238813866,0.961353851,0.416352957,0.769259432,1064,2288,938
T25142,Finance,03-01-2025 23:00,0.686967911,0.334400172,0.651789691,0.310286812,11285,2345,609
T25756,Cloud,08-01-2025 09:08,0.46629597,0.188600409,0.744693502,0.742875031,9724,4835,649
T17221,AI,21-01-2025 01:04,0.244677227,0.739589397,0.967315693,0.354733388,2668,3778,33
T32944,Cloud,20-01-2025 12:14,0.880662211,0.83447856,0.74501327,0.700768431,7074,2557,660
T17027,Sports,19-01-2025 13:05,0.448422046,0.608370965,0.990310537,0.992846087,13156,3040,503
T11788,AI,15-01-2025 21:30,-0.959233464,0.207459649,0.65260561,0.051352102,3346,4699,404
T31341,Cloud,16-01-2025 01:08,-0.029842232,0.246421748,0.703931804,0.008051291,8645,3453,810
T31342,AI,07-01-2025 14:25,-0.430381758,0.051680188,0.531054176,0.797337161,9708,712,601
T36884,Cloud,01-01-2025 23:01,-0.368216045,0.749241738,0.922843053,0.362866151,4491,1504,234
T10462,AI,12-01-2025 17:23,-0.445299199,0.288975523,0.713358508,0.708610953,10880,1449,
T16131,,16-01-2025 17:07,0.541405877,0.285126375,0.758607379,0.233512598,5799,,377
T16205,Cloud,16-01-2025 12:32,0.297561383,0.404337841,0.231254328,0.384108847,19624,2882,271
T5223,Finance,03-01-2025 15:16,-0.121344293,0.194803389,0.438053562,,225,180,278
T38843,Cloud,17-01-2025 12:19,0.269908183,0.034703253,0.790830613,0.631838234,15458,3194,332
T9063,Cloud,17-01-2025 22:12,-0.995311305,0.207987641,0.196656269,0.067791169,15137,2602,619
T8186,AI,20-01-2025 18:28,0.004543339,0.202486757,0.113892454,0.70028001,10844,3743,794
T38066,Sports,09-01-2025 05:23,-0.321294324,0.258999685,0.020877327,0.375097322,15283,,709
T15143,Cloud,12-01-2025 14:44,0.006867517,0.039109047,0.695258203,0.245588539,5715,172,793
T1529,Sports,22-01-2025 06:50,-0.190345075,0.045944573,0.52930914,0.643896299,16130,1625,372
T1003,,14-01-2025 14:52,0.753210954,0.225369607,0.202855826,0.401036452,18842,2383,618
T5799,Finance,03-01-2025 09:58,-0.683607616,0.477710768,0.343594902,0.301388427,3001,1072,653
T9539,Finance,,-0.98194804,0.469355468,0.711325803,0.901624112,13449,2514,273
T27382,Sports,21-01-2025 04:18,-0.163889831,0.034590021,0.240715627,0.911619231,6243,1230,605
T6607,Cloud,11-01-2025 08:54,0.417770528,0.673859728,0.253305001,0.547519353,14382,1277,40
T29788,Finance,16-01-2025 03:08,-0.055246947,0.189796623,0.441984548,0.101469322,6007,954,811
T21820,Sports,14-01-2025 09:32,0.189668814,0.36684056,0.966421158,0.523482626,2807,2003,755
T34853,Cloud,22-01-2025 12:56,-0.911837869,,0.098811469,0.786968876,8568,809,484
T29453,Cloud,03-01-2025 19:14,,0.470653908,0.825315809,0.39732743,11704,1078,737
T24007,Finance,08-01-2025 17:09,0.75943477,0.258402736,0.669641539,0.690468788,14935,460,865
T15954,Cloud,19-01-2025 09:11,-0.733933772,0.221114503,0.613867596,0.900404677,7401,2283,583
T19482,Sports,21-01-2025 20:58,-0.91543999,0.120693571,0.259730283,0.603076235,16635,2778,124
T33547,Sports,19-01-2025 11:57,0.423039092,0.047329998,0.948933563,0.077640113,1939,4818,963
